teryt_7,powiat_4,woj_2,year,revenue_per_capita,weight
0608022,0608,06,2002,1162.0,0.06963087248322147
0608022,0608,06,2003,1386.0,0.07436420216761455
0608022,0608,06,2004,1381.0,0.071624915720139
0608022,0608,06,2005,1661.0,0.07395369545859305
0608022,0608,06,2006,2232.51,0.08948527658141722
0608022,0608,06,2007,1914.52,0.07124757688201235
0608022,0608,06,2008,2120.75,0.07281097573745682
0608022,0608,06,2009,2484.09,0.0787544440435708
0608022,0608,06,2010,2574.4,0.07208561342633753
0608022,0608,06,2011,2685.29,0.07253942976929009
0608022,0608,06,2012,2673.71,0.0642095639399938
0608022,0608,06,2013,3065.59,0.07599465041132089
0608022,0608,06,2014,2866.89,0.06825338667158053
0608022,0608,06,2015,3258.11,0.07380757668774196
0608022,0608,06,2016,3730.02,0.07645720919974124
0608022,0608,06,2017,4195.82,0.07643560179132222
0608022,0608,06,2018,4523.28,0.07382642349033249
0608022,0608,06,2019,4244.92,0.06424992587280516
0608022,0608,06,2020,5648.89,0.07246341674292855
0608022,0608,06,2021,6040.52,0.07506821423121107
0608022,0608,06,2022,7175.04,0.07982692950626068
0608022,0608,06,2023,6765.79,0.07540825486329238
0608022,0608,06,2024,7736.07,0.07470164994907279
0620012,0620,06,2002,1305.5,0.06815986634296604
0620012,0620,06,2003,1471.5,0.07386491981025525
0620012,0620,06,2004,1535.5,0.06993532519584623
0620012,0620,06,2005,1970.0,0.07954774883908743
0620012,0620,06,2006,1883.7649999999999,0.0688222708008291
0620012,0620,06,2007,2069.54,0.06907431361335119
0620012,0620,06,2008,2321.46,0.07021634052986347
0620012,0620,06,2009,2327.45,0.06640720460178288
0620012,0620,06,2010,2614.54,0.06829090041918139
0620012,0620,06,2011,2766.05,0.06696461265024853
0620012,0620,06,2012,2715.5249999999996,0.062309386488223206
0620012,0620,06,2013,2822.96,0.06454695989343084
0620012,0620,06,2014,3016.135,0.06753356991415606
0620012,0620,06,2015,2977.85,0.06525239189563035
0620012,0620,06,2016,3925.845,0.07488804977218903
0620012,0620,06,2017,4268.700000000001,0.07449656962729466
0620012,0620,06,2018,4961.845,0.07683369329282999
0620012,0620,06,2019,4984.764999999999,0.0690463692814081
0620012,0620,06,2020,5895.5650000000005,0.0720433910158831
0620012,0620,06,2021,6211.25,0.06595597215200547
0620012,0620,06,2022,7106.445,0.068979479695692
0620012,0620,06,2023,7164.62,0.07378541250421662
0620012,0620,06,2024,6569.445,0.05601003491331352
0611032,0611,06,2002,1305.5,0.09009972738879879
0611032,0611,06,2003,1471.5,0.09571665528344228
0611032,0611,06,2004,1535.5,0.09205359551572195
0611032,0611,06,2005,1970.0,0.10244409776391056
0611032,0611,06,2006,1883.7649999999999,0.08554633759006702
0611032,0611,06,2007,2069.54,0.08434649743623393
0611032,0611,06,2008,2321.46,0.09231139957070385
0611032,0611,06,2009,2327.45,0.08676269232188662
0611032,0611,06,2010,2614.54,0.08909733799151875
0611032,0611,06,2011,2766.05,0.08817734100073416
0611032,0611,06,2012,2715.5249999999996,0.08757231179583826
0611032,0611,06,2013,2822.96,0.08922826101042719
0611032,0611,06,2014,3016.135,0.09047910531689445
0611032,0611,06,2015,2977.85,0.08755596013268718
0611032,0611,06,2016,3925.845,0.09143744003257034
0611032,0611,06,2017,4268.700000000001,0.09076896219054997
0611032,0611,06,2018,4961.845,0.09618762717464832
0611032,0611,06,2019,4984.764999999999,0.08828614347856542
0611032,0611,06,2020,5895.5650000000005,0.09112676527662593
0611032,0611,06,2021,6211.25,0.08632572689423906
0611032,0611,06,2022,7106.445,0.0903206787022725
0611032,0611,06,2023,7164.62,0.09666992559866347
0611032,0611,06,2024,6569.445,0.08080535426823925
1814022,1814,18,2002,1448.0,0.11826200588043123
1814022,1814,18,2003,1610.0,0.12418048592364057
1814022,1814,18,2004,2182.0,0.15567922374429224
1814022,1814,18,2005,2320.0,0.14571033789724908
1814022,1814,18,2006,2218.38,0.12970289793639334
1814022,1814,18,2007,2458.43,0.1282364521124799
1814022,1814,18,2008,2574.87,0.12475036554913764
1814022,1814,18,2009,2667.39,0.11409780948836731
1814022,1814,18,2010,2952.73,0.11934156877580648
1814022,1814,18,2011,2907.87,0.10972398730948377
1814022,1814,18,2012,3341.82,0.12770806702168516
1814022,1814,18,2013,3253.24,0.12130925275582505
1814022,1814,18,2014,4115.63,0.14113260524857485
1814022,1814,18,2015,3477.43,0.1169294367502411
1814022,1814,18,2016,4047.79,0.11776300362442593
1814022,1814,18,2017,4617.61,0.11627408049978406
1814022,1814,18,2018,5600.19,0.11868317013185041
1814022,1814,18,2019,6917.89,0.14120214782536458
1814022,1814,18,2020,6194.6,0.11538120537653396
1814022,1814,18,2021,6309.87,0.10927228183062378
1814022,1814,18,2022,8040.93,0.11997883603252005
1814022,1814,18,2023,7666.17,0.12379499963908729
1814022,1814,18,2024,9643.6,0.12933279133976172
0602022,0602,06,2002,1454.0,0.08103890313231524
0602022,0602,06,2003,1443.0,0.07396965347549724
0602022,0602,06,2004,1593.0,0.07496470588235295
0602022,0602,06,2005,1733.0,0.07081273239897029
0602022,0602,06,2006,2080.37,0.0798641169463397
0602022,0602,06,2007,2194.49,0.07379016530148354
0602022,0602,06,2008,2418.71,0.07617178150595716
0602022,0602,06,2009,2886.09,0.08436084621286857
0602022,0602,06,2010,3039.86,0.07852975200505506
0602022,0602,06,2011,2972.03,0.07090146775530652
0602022,0602,06,2012,2980.6,0.06985314107119085
0602022,0602,06,2013,3184.86,0.07121305422849729
0602022,0602,06,2014,3235.81,0.06779645036666918
0602022,0602,06,2015,3002.45,0.06403315575788687
0602022,0602,06,2016,3884.58,0.07370421662161401
0602022,0602,06,2017,4942.4,0.08486804362022374
0602022,0602,06,2018,5500.96,0.08181866317951927
0602022,0602,06,2019,4710.79,0.066693339528686
0602022,0602,06,2020,5424.61,0.06901243547191424
0602022,0602,06,2021,5401.04,0.06735010535144435
0602022,0602,06,2022,6740.24,0.07041234466221351
0602022,0602,06,2023,5425.83,0.0554693569227589
0602022,0602,06,2024,8533.5,0.0749190692318572
1010012,1010,10,2002,1324.0,0.09268463423171158
1010012,1010,10,2003,1337.0,0.09018549747048904
1010012,1010,10,2004,1446.0,0.08967998015380799
1010012,1010,10,2005,1573.0,0.08489853195164077
1010012,1010,10,2006,1939.19,0.0883974147998968
1010012,1010,10,2007,2076.43,0.08893224175480599
1010012,1010,10,2008,2727.39,0.0969043711585327
1010012,1010,10,2009,2557.51,0.08898667623276946
1010012,1010,10,2010,2861.74,0.09503226974082923
1010012,1010,10,2011,2960.35,0.09290756570471628
1010012,1010,10,2012,3366.87,0.09969424339007864
1010012,1010,10,2013,3764.98,0.11291844905311454
1010012,1010,10,2014,3297.95,0.09666432671748117
1010012,1010,10,2015,4046.8,0.11230566856673456
1010012,1010,10,2016,4025.77,0.09413821664064038
1010012,1010,10,2017,4402.49,0.09326173188647569
1010012,1010,10,2018,4820.82,0.09187055315913294
1010012,1010,10,2019,5563.57,0.09780613585801895
1010012,1010,10,2020,5542.61,0.08828875496768704
1010012,1010,10,2021,6849.5,0.09634331443225522
1010012,1010,10,2022,7400.32,0.09134240998995893
1010012,1010,10,2023,10107.2,0.1165125723189036
1010012,1010,10,2024,9766.14,0.10608694159729275
0401011,0401,04,2002,1213.0,0.09206132361870067
0401011,0401,04,2003,1226.0,0.09323902958399878
0401011,0401,04,2004,1363.5,0.08915260886622205
0401011,0401,04,2005,1627.0,0.09697222553343664
0401011,0401,04,2006,1833.875,0.09748722054239337
0401011,0401,04,2007,1921.9099999999999,0.09744926519204793
0401011,0401,04,2008,2146.515,0.09389747246305806
0401011,0401,04,2009,2160.93,0.09134787929514859
0401011,0401,04,2010,2502.505,0.09144326600710717
0401011,0401,04,2011,2556.665,0.09633229917340051
0401011,0401,04,2012,2889.34,0.09961558219473261
0401011,0401,04,2013,3178.5299999999997,0.10672006032807757
0401011,0401,04,2014,3045.685,0.09922892519333071
0401011,0401,04,2015,3212.63,0.09920227614078773
0401011,0401,04,2016,3919.37,0.10687041842131381
0401011,0401,04,2017,3968.675,0.09810536573259117
0401011,0401,04,2018,4207.825000000001,0.10072166917683421
0401011,0401,04,2019,4802.98,0.10654643263178326
0401011,0401,04,2020,5393.17,0.10322617073219749
0401011,0401,04,2021,6203.495,0.1074010246864142
0401011,0401,04,2022,6494.325,0.08881995452273904
0401011,0401,04,2023,5909.77,0.08432721316537439
0401011,0401,04,2024,7189.125,0.08782633776769831
0401042,0401,04,2002,1213.0,0.09206132361870067
0401042,0401,04,2003,1226.0,0.09323902958399878
0401042,0401,04,2004,1363.5,0.08915260886622205
0401042,0401,04,2005,1627.0,0.09697222553343664
0401042,0401,04,2006,1833.875,0.09748722054239337
0401042,0401,04,2007,1921.9099999999999,0.09744926519204793
0401042,0401,04,2008,2146.515,0.09389747246305806
0401042,0401,04,2009,2160.93,0.09134787929514859
0401042,0401,04,2010,2502.505,0.09144326600710717
0401042,0401,04,2011,2556.665,0.09633229917340051
0401042,0401,04,2012,2889.34,0.09961558219473261
0401042,0401,04,2013,3178.5299999999997,0.10672006032807757
0401042,0401,04,2014,3045.685,0.09922892519333071
0401042,0401,04,2015,3212.63,0.09920227614078773
0401042,0401,04,2016,3919.37,0.10687041842131381
0401042,0401,04,2017,3968.675,0.09810536573259117
0401042,0401,04,2018,4207.825000000001,0.10072166917683421
0401042,0401,04,2019,4802.98,0.10654643263178326
0401042,0401,04,2020,5393.17,0.10322617073219749
0401042,0401,04,2021,6203.495,0.1074010246864142
0401042,0401,04,2022,6494.325,0.08881995452273904
0401042,0401,04,2023,5909.77,0.08432721316537439
0401042,0401,04,2024,7189.125,0.08782633776769831
1020043,1020,10,2002,1170.0,0.10587277169486924
1020043,1020,10,2003,1142.0,0.10063447303489602
1020043,1020,10,2004,1277.0,0.09544809029075417
1020043,1020,10,2005,1426.0,0.09514912924534596
1020043,1020,10,2006,1575.87,0.09459179612585826
1020043,1020,10,2007,2456.27,0.13104663595020774
1020043,1020,10,2008,2342.49,0.11123848255341012
1020043,1020,10,2009,2087.61,0.09904551251394868
1020043,1020,10,2010,2337.75,0.10447372325535251
1020043,1020,10,2011,2363.44,0.09606140282066362
1020043,1020,10,2012,2499.1,0.1003113581710748
1020043,1020,10,2013,3182.31,0.11828873467172683
1020043,1020,10,2014,3708.28,0.12936224484456424
1020043,1020,10,2015,3212.25,0.10457332715231098
1020043,1020,10,2016,3591.08,0.10354845230086686
1020043,1020,10,2017,3797.05,0.10044375078532647
1020043,1020,10,2018,4298.12,0.10354091365921392
1020043,1020,10,2019,4926.03,0.1055570317354876
1020043,1020,10,2020,5266.23,0.10498913870401294
1020043,1020,10,2021,5472.05,0.09798291689183553
1020043,1020,10,2022,5305.69,0.0855718220331124
1020043,1020,10,2023,4998.77,0.08142435819374579
1020043,1020,10,2024,6369.44,0.09028685962631845
1203013,1203,12,2002,1294.0,0.19849670194815155
1203013,1203,12,2003,1241.0,0.18777424723861402
1203013,1203,12,2004,1287.0,0.17783611993920131
1203013,1203,12,2005,1463.0,0.1826010983524713
1203013,1203,12,2006,1644.46,0.17814750257017473
1203013,1203,12,2007,1791.81,0.17626626110634547
1203013,1203,12,2008,1896.38,0.17740387403855332
1203013,1203,12,2009,1948.74,0.18376035734795312
1203013,1203,12,2010,2118.71,0.18250660051081277
1203013,1203,12,2011,2061.01,0.16705153445937898
1203013,1203,12,2012,2385.69,0.18539840580171918
1203013,1203,12,2013,2328.38,0.17453965931340948
1203013,1203,12,2014,2396.09,0.17952583284195353
1203013,1203,12,2015,2430.47,0.1718461546075913
1203013,1203,12,2016,3062.05,0.18098559290727745
1203013,1203,12,2017,3439.02,0.1865637958757652
1203013,1203,12,2018,3687.04,0.18551788716186876
1203013,1203,12,2019,4535.39,0.20515275894294124
1203013,1203,12,2020,4902.89,0.20015823592257545
1203013,1203,12,2021,5749.91,0.2064816131529769
1203013,1203,12,2022,5764.74,0.19734711071141622
1203013,1203,12,2023,5597.45,0.20430841849453918
1203013,1203,12,2024,7235.27,0.21745364818605045
1006022,1006,10,2002,1173.0,0.11705418620896119
1006022,1006,10,2003,1258.0,0.1256617720507442
1006022,1006,10,2004,1357.0,0.12377998722977288
1006022,1006,10,2005,1575.0,0.1286554484561346
1006022,1006,10,2006,1757.15,0.1332639135898628
1006022,1006,10,2007,2512.45,0.165804356864272
1006022,1006,10,2008,2098.63,0.13625184871625404
1006022,1006,10,2009,2441.0,0.1486893288452425
1006022,1006,10,2010,2622.09,0.15125211339019803
1006022,1006,10,2011,2482.09,0.1382586613236812
1006022,1006,10,2012,2554.9,0.1427178907090089
1006022,1006,10,2013,2686.98,0.14568575560070204
1006022,1006,10,2014,2848.32,0.14167856307917293
1006022,1006,10,2015,2829.71,0.13465883566702455
1006022,1006,10,2016,3485.72,0.13911656677752451
1006022,1006,10,2017,3575.64,0.13175632354003275
1006022,1006,10,2018,4072.84,0.1353299016070102
1006022,1006,10,2019,5165.02,0.14649484433742185
1006022,1006,10,2020,5482.35,0.15147094537862144
1006022,1006,10,2021,6045.95,0.1422938064261036
1006022,1006,10,2022,7131.0,0.1562218284241356
1006022,1006,10,2023,7098.77,0.15723140610274305
1006022,1006,10,2024,7108.42,0.13412052473724645
1218013,1218,12,2002,1145.0,0.08794162826420891
1218013,1218,12,2003,1224.0,0.09195056905683056
1218013,1218,12,2004,1356.0,0.0933305802188726
1218013,1218,12,2005,1565.0,0.08299305297767408
1218013,1218,12,2006,1860.05,0.08730968994158388
1218013,1218,12,2007,1983.3,0.08396184060712628
1218013,1218,12,2008,2052.59,0.0916233176810519
1218013,1218,12,2009,2163.28,0.09425951912081151
1218013,1218,12,2010,2270.38,0.08651283042989108
1218013,1218,12,2011,2362.84,0.08313221749888074
1218013,1218,12,2012,2417.47,0.08657555498573948
1218013,1218,12,2013,2536.47,0.08833800858732914
1218013,1218,12,2014,2755.04,0.09321669742265494
1218013,1218,12,2015,2920.03,0.0955467492025037
1218013,1218,12,2016,3525.22,0.09724103707369362
1218013,1218,12,2017,3841.15,0.0946398393772592
1218013,1218,12,2018,4249.16,0.0972438282874597
1218013,1218,12,2019,4900.64,0.09777415284772926
1218013,1218,12,2020,4935.95,0.08736946222276819
1218013,1218,12,2021,5674.81,0.0909080350735743
1218013,1218,12,2022,5897.84,0.09201162079949628
1218013,1218,12,2023,5380.13,0.08487591181227228
1218013,1218,12,2024,6640.34,0.09234636625224649
1416022,1416,14,2002,1215.0,0.08623136976579134
1416022,1416,14,2003,1316.0,0.09001983719816677
1416022,1416,14,2004,1736.0,0.10239471511147812
1416022,1416,14,2005,1737.0,0.09272406982330647
1416022,1416,14,2006,2210.99,0.09509335835907087
1416022,1416,14,2007,2133.31,0.08843190282111908
1416022,1416,14,2008,2409.02,0.08719342301380534
1416022,1416,14,2009,2486.4,0.08797065663457752
1416022,1416,14,2010,2519.1,0.08792041058144182
1416022,1416,14,2011,3419.66,0.10164218986389888
1416022,1416,14,2012,3126.05,0.09576819198917709
1416022,1416,14,2013,3219.13,0.09306789287361172
1416022,1416,14,2014,3444.8,0.09411715848583065
1416022,1416,14,2015,3440.9,0.08651613946273953
1416022,1416,14,2016,3834.38,0.08605856923964667
1416022,1416,14,2017,4430.41,0.09269809559657839
1416022,1416,14,2018,4499.62,0.0897468526112556
1416022,1416,14,2019,4864.3,0.08698508684023985
1416022,1416,14,2020,6015.15,0.08972337251230812
1416022,1416,14,2021,6463.08,0.08819835226829216
1416022,1416,14,2022,7826.57,0.0959073601883794
1416022,1416,14,2023,9200.31,0.10074423390095685
1416022,1416,14,2024,8872.98,0.09145082793435891
0607023,0607,06,2002,1326.0,0.11351767828096909
0607023,0607,06,2003,1373.0,0.10997196635963155
0607023,0607,06,2004,1397.0,0.10433159073935773
0607023,0607,06,2005,1619.0,0.10995653355066558
0607023,0607,06,2006,2029.38,0.1189423439855397
0607023,0607,06,2007,2027.97,0.10811279081731387
0607023,0607,06,2008,2317.71,0.11377011536005287
0607023,0607,06,2009,2558.18,0.11545623668036578
0607023,0607,06,2010,3415.61,0.1396587945611899
0607023,0607,06,2011,2741.09,0.1083849472841783
0607023,0607,06,2012,2742.81,0.10486038419102045
0607023,0607,06,2013,2852.48,0.10548371231311408
0607023,0607,06,2014,2856.63,0.09810694664481957
0607023,0607,06,2015,3950.57,0.12836032139386344
0607023,0607,06,2016,4182.55,0.11838783873518861
0607023,0607,06,2017,4166.9,0.10917755389772173
0607023,0607,06,2018,4388.21,0.09958676194887503
0607023,0607,06,2019,4828.2,0.09940485148875658
0607023,0607,06,2020,6046.78,0.11147093714023414
0607023,0607,06,2021,6603.92,0.11250500435272211
0607023,0607,06,2022,6448.77,0.10515166985796273
0607023,0607,06,2023,5597.91,0.08966151513098432
0607023,0607,06,2024,7879.96,0.11310152951936199
2001011,2001,20,2002,1218.5,0.1308667167865965
2001011,2001,20,2003,1721.5,0.1465730097914006
2001011,2001,20,2004,1584.0,0.13831645127488648
2001011,2001,20,2005,1794.5,0.13028169014084506
2001011,2001,20,2006,1998.6950000000002,0.13453418423428004
2001011,2001,20,2007,2230.025,0.13833833330851958
2001011,2001,20,2008,2266.965,0.13077643288071414
2001011,2001,20,2009,2560.745,0.1257203496758242
2001011,2001,20,2010,2438.295,0.102902312869589
2001011,2001,20,2011,2715.28,0.11340439554381303
2001011,2001,20,2012,3205.58,0.11729140634576227
2001011,2001,20,2013,3604.0,0.14873496864762606
2001011,2001,20,2014,3069.4700000000003,0.12689554527997288
2001011,2001,20,2015,3185.06,0.13565632787580673
2001011,2001,20,2016,3722.8050000000003,0.13297527309043863
2001011,2001,20,2017,4097.715,0.1370793707291437
2001011,2001,20,2018,4568.435,0.1398535045457245
2001011,2001,20,2019,4979.635,0.14387837860874436
2001011,2001,20,2020,5637.785,0.1424719600295063
2001011,2001,20,2021,6099.01,0.13682582991044978
2001011,2001,20,2022,6420.9349999999995,0.12351324784845093
2001011,2001,20,2023,6787.53,0.11841977167896597
2001011,2001,20,2024,8195.77,0.11288242819175898
2001022,2001,20,2002,1218.5,0.1308667167865965
2001022,2001,20,2003,1721.5,0.1465730097914006
2001022,2001,20,2004,1584.0,0.13831645127488648
2001022,2001,20,2005,1794.5,0.13028169014084506
2001022,2001,20,2006,1998.6950000000002,0.13453418423428004
2001022,2001,20,2007,2230.025,0.13833833330851958
2001022,2001,20,2008,2266.965,0.13077643288071414
2001022,2001,20,2009,2560.745,0.1257203496758242
2001022,2001,20,2010,2438.295,0.102902312869589
2001022,2001,20,2011,2715.28,0.11340439554381303
2001022,2001,20,2012,3205.58,0.11729140634576227
2001022,2001,20,2013,3604.0,0.14873496864762606
2001022,2001,20,2014,3069.4700000000003,0.12689554527997288
2001022,2001,20,2015,3185.06,0.13565632787580673
2001022,2001,20,2016,3722.8050000000003,0.13297527309043863
2001022,2001,20,2017,4097.715,0.1370793707291437
2001022,2001,20,2018,4568.435,0.1398535045457245
2001022,2001,20,2019,4979.635,0.14387837860874436
2001022,2001,20,2020,5637.785,0.1424719600295063
2001022,2001,20,2021,6099.01,0.13682582991044978
2001022,2001,20,2022,6420.9349999999995,0.12351324784845093
2001022,2001,20,2023,6787.53,0.11841977167896597
2001022,2001,20,2024,8195.77,0.11288242819175898
3009022,3009,30,2002,1372.0,0.09700912111998869
3009022,3009,30,2003,1394.0,0.09264305177111716
3009022,3009,30,2004,1636.0,0.1002696739396911
3009022,3009,30,2005,2151.0,0.10832452032029008
3009022,3009,30,2006,1930.13,0.09128935878984004
3009022,3009,30,2007,2098.44,0.09507869306442611
3009022,3009,30,2008,2335.67,0.09382310881162029
3009022,3009,30,2009,2462.83,0.09692708517814484
3009022,3009,30,2010,2989.48,0.108072387112494
3009022,3009,30,2011,3373.18,0.11092710113920295
3009022,3009,30,2012,3054.8,0.10016650697998047
3009022,3009,30,2013,3126.97,0.09595856219736475
3009022,3009,30,2014,3297.25,0.09907113952317254
3009022,3009,30,2015,3358.03,0.09700340722146072
3009022,3009,30,2016,3967.03,0.0946650322137872
3009022,3009,30,2017,4269.04,0.09375054901423396
3009022,3009,30,2018,4324.24,0.088847704706674
3009022,3009,30,2019,4757.72,0.08856231706654218
3009022,3009,30,2020,5522.5,0.0902498462198184
3009022,3009,30,2021,5984.67,0.08850969844702392
3009022,3009,30,2022,7133.37,0.08831031623431562
3009022,3009,30,2023,5987.86,0.0834000842098695
3009022,3009,30,2024,9146.69,0.0999738662276572
1203022,1203,12,2002,1215.0,0.1863782788771284
1203022,1203,12,2003,1182.0,0.17884702678166137
1203022,1203,12,2004,1421.0,0.19635207959099074
1203022,1203,12,2005,1444.0,0.1802296555167249
1203022,1203,12,2006,1664.64,0.18033364063486837
1203022,1203,12,2007,1773.09,0.17442471294671313
1203022,1203,12,2008,1954.54,0.18284466613406278
1203022,1203,12,2009,2004.37,0.18900610007364593
1203022,1203,12,2010,2085.34,0.17963209420317944
1203022,1203,12,2011,2195.13,0.17792239476655453
1203022,1203,12,2012,2332.36,0.1812539876328013
1203022,1203,12,2013,2524.03,0.18920594417441522
1203022,1203,12,2014,2578.2,0.19317033259732502
1203022,1203,12,2015,2991.33,0.2115017085840706
1203022,1203,12,2016,3321.46,0.19631828592537864
1203022,1203,12,2017,3520.3,0.1909731640471577
1203022,1203,12,2018,3839.63,0.19319563798692885
1203022,1203,12,2019,4133.01,0.1869515971589578
1203022,1203,12,2020,5030.08,0.2053507093468196
1203022,1203,12,2021,6180.73,0.22195253505933116
1203022,1203,12,2022,6345.25,0.2172199881072891
1203022,1203,12,2023,5305.88,0.19366603569872096
1203022,1203,12,2024,7026.34,0.21117432609917441
0809013,0809,08,2002,1337.0,0.09765896059311201
0809013,0809,08,2003,1521.0,0.10208396254907882
0809013,0809,08,2004,1644.0,0.09931434439846558
0809013,0809,08,2005,1953.0,0.09873360127398195
0809013,0809,08,2006,1918.34,0.08766512556329026
0809013,0809,08,2007,3003.7,0.11404352387161
0809013,0809,08,2008,2617.12,0.0992263016125146
0809013,0809,08,2009,2388.06,0.08560611315531796
0809013,0809,08,2010,3721.4,0.12146397810031957
0809013,0809,08,2011,3964.13,0.13311396888579807
0809013,0809,08,2012,3437.36,0.11176185805031912
0809013,0809,08,2013,4209.49,0.12622022670819744
0809013,0809,08,2014,4361.59,0.12583998585104766
0809013,0809,08,2015,4369.71,0.11880278000642176
0809013,0809,08,2016,4526.04,0.11172880405320672
0809013,0809,08,2017,4893.93,0.10655693801406728
0809013,0809,08,2018,4991.05,0.10088962288560432
0809013,0809,08,2019,5542.04,0.09984740140996053
0809013,0809,08,2020,6242.26,0.10479704351011487
0809013,0809,08,2021,6850.78,0.10415432667105332
0809013,0809,08,2022,7336.0,0.10196826835335007
0809013,0809,08,2023,7334.84,0.10547376946022712
0809013,0809,08,2024,9226.75,0.1022002050705391
1602013,1602,16,2002,1395.0,0.27187682712921457
1602013,1602,16,2003,1444.0,0.2735884804850322
1602013,1602,16,2004,1592.0,0.27600554785020803
1602013,1602,16,2005,1971.0,0.2941791044776119
1602013,1602,16,2006,2128.34,0.284887829951277
1602013,1602,16,2007,2281.69,0.2773123542301956
1602013,1602,16,2008,2598.11,0.2765735709905982
1602013,1602,16,2009,2780.25,0.27961292178280456
1602013,1602,16,2010,2520.41,0.2330200401616822
1602013,1602,16,2011,2693.56,0.25407683542488885
1602013,1602,16,2012,3106.14,0.26365270711422795
1602013,1602,16,2013,3029.05,0.24176040813655209
1602013,1602,16,2014,2968.69,0.24949092317919422
1602013,1602,16,2015,3036.15,0.25003046992865097
1602013,1602,16,2016,3456.42,0.2515944754936287
1602013,1602,16,2017,3393.66,0.22694768913477723
1602013,1602,16,2018,4042.74,0.23494262626145224
1602013,1602,16,2019,4084.04,0.2249879629313375
1602013,1602,16,2020,5321.78,0.25526965110746136
1602013,1602,16,2021,6340.52,0.25335751087469904
1602013,1602,16,2022,6168.13,0.23190062771259365
1602013,1602,16,2023,4951.69,0.20016800288790335
1602013,1602,16,2024,6578.75,0.19725410886717748
1420032,1420,14,2002,1324.0,0.08378156046320319
1420032,1420,14,2003,1366.0,0.08474471121037286
1420032,1420,14,2004,1732.0,0.09301326459373825
1420032,1420,14,2005,1905.0,0.09236363636363637
1420032,1420,14,2006,2337.93,0.09761222819733457
1420032,1420,14,2007,2256.93,0.08835505348249893
1420032,1420,14,2008,2538.23,0.08786810040011327
1420032,1420,14,2009,2767.49,0.08971393227554254
1420032,1420,14,2010,2986.43,0.08984754591463125
1420032,1420,14,2011,3055.37,0.08443136078028894
1420032,1420,14,2012,3422.04,0.09887122851988438
1420032,1420,14,2013,3308.78,0.09384261866959814
1420032,1420,14,2014,3418.43,0.09096102685221304
1420032,1420,14,2015,3797.45,0.09591939986880528
1420032,1420,14,2016,4464.77,0.09398073432519516
1420032,1420,14,2017,4376.06,0.08581315774560004
1420032,1420,14,2018,4591.92,0.08100594483208527
1420032,1420,14,2019,5142.87,0.08219712080645036
1420032,1420,14,2020,5807.74,0.0823444491500972
1420032,1420,14,2021,6809.59,0.08522524536273536
1420032,1420,14,2022,7481.78,0.0839608983429411
1420032,1420,14,2023,8517.84,0.10131899155377698
1420032,1420,14,2024,8968.3,0.08634362573716485
2606012,2606,26,2002,1302.0,0.12916666666666668
2606012,2606,26,2003,1419.0,0.13140105565330124
2606012,2606,26,2004,1451.0,0.121118530884808
2606012,2606,26,2005,1650.0,0.12248533887610423
2606012,2606,26,2006,1821.98,0.12024072166343183
2606012,2606,26,2007,1863.17,0.1173206976890624
2606012,2606,26,2008,2180.79,0.11975026288839528
2606012,2606,26,2009,2652.33,0.1331239685681819
2606012,2606,26,2010,3015.15,0.1282662666716581
2606012,2606,26,2011,3694.93,0.16097492969466462
2606012,2606,26,2012,3259.44,0.1384710677443776
2606012,2606,26,2013,3517.12,0.14805310703070407
2606012,2606,26,2014,3529.08,0.13583389304045096
2606012,2606,26,2015,3620.69,0.13417790007133792
2606012,2606,26,2016,3920.38,0.13031696529184514
2606012,2606,26,2017,4543.62,0.14246717086202354
2606012,2606,26,2018,4834.69,0.14024053301201156
2606012,2606,26,2019,5680.85,0.1474357543610317
2606012,2606,26,2020,6855.39,0.15361289064863304
2606012,2606,26,2021,7192.81,0.14743509855639741
2606012,2606,26,2022,7530.91,0.1407622523126705
2606012,2606,26,2023,7773.84,0.1385030318428124
2606012,2606,26,2024,9910.08,0.15920840485069232
2012012,2012,20,2002,1465.0,0.11217457886676876
2012012,2012,20,2003,1564.0,0.11189011303476892
2012012,2012,20,2004,1534.0,0.10253667992379933
2012012,2012,20,2005,1923.0,0.10485278080697928
2012012,2012,20,2006,2151.97,0.10233237371619107
2012012,2012,20,2007,2127.4,0.10202065541821084
2012012,2012,20,2008,2137.14,0.08660428486850343
2012012,2012,20,2009,2475.17,0.0924366954825275
2012012,2012,20,2010,2488.63,0.08980754726513585
2012012,2012,20,2011,2709.65,0.08642890862231749
2012012,2012,20,2012,5674.79,0.16504106111805714
2012012,2012,20,2013,4428.2,0.12191920464252207
2012012,2012,20,2014,3664.3,0.10829212127015313
2012012,2012,20,2015,3045.39,0.09387326512749639
2012012,2012,20,2016,4013.32,0.10712220446484874
2012012,2012,20,2017,4516.22,0.10502585635739424
2012012,2012,20,2018,4328.47,0.0972300967253548
2012012,2012,20,2019,5189.16,0.10535381466908675
2012012,2012,20,2020,6003.61,0.10527606953161028
2012012,2012,20,2021,7117.05,0.1147686010665326
2012012,2012,20,2022,7665.88,0.10225480987624054
2012012,2012,20,2023,7841.43,0.09431686926060519
2012012,2012,20,2024,12548.14,0.13655129980739603
1821012,1821,18,2002,1492.0,0.16458907887479315
1821012,1821,18,2003,1496.0,0.16131119258141038
1821012,1821,18,2004,1812.0,0.15155570424891268
1821012,1821,18,2005,1933.0,0.1635363790186125
1821012,1821,18,2006,2259.52,0.16710707996737023
