gmina_code,gmina_name,tot_pop_1998,working_pop_1998,higher_1998,post_secondary_1998,secondary_1998,secondary_general_1998,secondary_vocational_1998,vocational_1998,primary_1998,tot_pop_2002,working_pop_2002,higher_2002,post_secondary_2002,secondary_2002,secondary_general_2002,secondary_vocational_2002,vocational_2002,primary_2002,tot_pop_abs_change,tot_pop_pct_change,working_pop_abs_change,working_pop_pct_change,higher_abs_change,higher_pct_change,post_secondary_abs_change,post_secondary_pct_change,secondary_abs_change,secondary_pct_change,secondary_general_abs_change,secondary_general_pct_change,secondary_vocational_abs_change,secondary_vocational_pct_change,vocational_abs_change,vocational_pct_change,primary_abs_change,primary_pct_change
1061000,Powiat m. Łódź,854261.0,478696.0,71647.0,,227330.0,,,117605.0,247016.0,789318.0,510367.0,100824.0,25673.0,248345.0,101096.0,147249.0,114055.0,176872.0,-64943.0,-0.07602243342491347,31671.0,0.06616098734896468,29177.0,0.40723268245704636,,,21015.0,0.0924427044384815,,,,,-3550.0,-0.030185791420432803,-70144.0,-0.28396541114745605
1062000,Powiat m. Piotrków Trybunalski,80034.0,43161.0,4599.0,,19016.0,,,12462.0,22144.0,80979.0,52612.0,8695.0,2927.0,24555.0,9176.0,15379.0,13650.0,18309.0,945.0,0.011807481820226404,9451.0,0.21897083014758695,4096.0,0.8906283974777125,,,5539.0,0.2912810265039966,,,,,1188.0,0.0953298025999037,-3835.0,-0.1731846098265896
1063000,Powiat m. Skierniewice,43119.0,23833.0,3153.0,,10844.0,,,7010.0,9665.0,48537.0,31620.0,6258.0,1548.0,14883.0,4274.0,10609.0,7890.0,9705.0,5418.0,0.12565226466290963,7787.0,0.32673184240339026,3105.0,0.9847764034253093,,,4039.0,0.37246403541128736,,,,,880.0,0.12553495007132667,40.0,0.004138644593895499
1200000,MAŁOPOLSKIE,3087613.0,1604210.0,165393.0,,560163.0,,,581073.0,877433.0,3232408.0,1960824.0,272888.0,88635.0,755401.0,228559.0,526842.0,679216.0,782919.0,144795.0,0.04689544965641743,356614.0,0.22229882621352567,107495.0,0.6499368171567116,,,195238.0,0.34853783630836027,,,,,98143.0,0.1688996046968281,-94514.0,-0.10771648661493242
1201000,Powiat bocheński,91284.0,43991.0,2427.0,,13136.0,,,18162.0,28564.0,97699.0,56801.0,5229.0,2456.0,20429.0,4706.0,15723.0,22816.0,25119.0,6415.0,0.07027518513649708,12810.0,0.291195926439499,2802.0,1.1545117428924598,,,7293.0,0.5551918392204629,,,,,4654.0,0.2562493117498073,-3445.0,-0.12060635765298977
1202000,Powiat brzeski,83146.0,39907.0,1768.0,,10207.0,,,17241.0,26829.0,89193.0,51665.0,3982.0,1987.0,16298.0,3194.0,13104.0,23182.0,24036.0,6047.0,0.0727274914006687,11758.0,0.2946350264364648,2214.0,1.252262443438914,,,6091.0,0.5967473302635447,,,,,5941.0,0.3445855808827794,-2793.0,-0.10410376831041038
1203000,Powiat chrzanowski,129572.0,71190.0,4361.0,,23134.0,,,26455.0,40418.0,129066.0,80713.0,8535.0,3427.0,31774.0,9216.0,22558.0,28713.0,34930.0,-506.0,-0.003905164696076313,9523.0,0.13376878775108864,4174.0,0.9571199266223344,,,8640.0,0.37347626869542666,,,,,2258.0,0.08535248535248535,-5488.0,-0.13578108763422236
1204000,Powiat dąbrowski,56152.0,26980.0,986.0,,6555.0,,,9877.0,21428.0,58358.0,33781.0,2141.0,1479.0,9751.0,2289.0,7462.0,14168.0,18527.0,2206.0,0.03928622310870494,6801.0,0.25207561156412156,1155.0,1.171399594320487,,,3196.0,0.4875667429443173,,,,,4291.0,0.4344436569808646,-2901.0,-0.13538361022960613
1205000,Powiat gorlicki,102481.0,50173.0,3106.0,,14941.0,,,20252.0,30486.0,106185.0,61415.0,5481.0,2792.0,22900.0,3906.0,18994.0,23806.0,28671.0,3704.0,0.03614328509674964,11242.0,0.22406473601339366,2375.0,0.7646490663232454,,,7959.0,0.5326952680543471,,,,,3554.0,0.17548884060833497,-1815.0,-0.05953552450305058
1206000,Powiat krakowski,222881.0,113982.0,5328.0,,27101.0,,,49141.0,72320.0,238257.0,143205.0,13206.0,4663.0,46050.0,11137.0,34913.0,62495.0,63839.0,15376.0,0.0689874865959862,29223.0,0.2563825867242196,7878.0,1.4786036036036037,,,18949.0,0.6991992915390576,,,,,13354.0,0.2717486416637838,-8481.0,-0.11727046460176992
1207000,Powiat limanowski,106044.0,49742.0,2250.0,,11854.0,,,19040.0,35405.0,118818.0,66449.0,4800.0,2555.0,21126.0,4744.0,16382.0,26141.0,34433.0,12774.0,0.12045943193391423,16707.0,0.33587310522295044,2550.0,1.1333333333333333,,,9272.0,0.7821832292896912,,,,,7101.0,0.3729516806722689,-972.0,-0.027453749470413784
1208000,Powiat miechowski,55391.0,26391.0,1246.0,,7462.0,,,8575.0,21031.0,51701.0,29842.0,2577.0,1348.0,11316.0,2130.0,9186.0,10116.0,16372.0,-3690.0,-0.06661732050333087,3451.0,0.13076427570004925,1331.0,1.0682182985553772,,,3854.0,0.5164835164835165,,,,,1541.0,0.17970845481049563,-4659.0,-0.22153012220056106
1209000,Powiat myślenicki,101589.0,50125.0,2438.0,,11717.0,,,20739.0,32123.0,113717.0,66314.0,5313.0,2287.0,20332.0,4077.0,16255.0,28313.0,30617.0,12128.0,0.11938300406540078,16189.0,0.3229725685785536,2875.0,1.179245283018868,,,8615.0,0.7352564649654348,,,,,7574.0,0.3652056511885819,-1506.0,-0.04688229617408088
1210000,Powiat nowosądecki,174003.0,82639.0,3424.0,,21050.0,,,33804.0,54280.0,192751.0,108387.0,7045.0,4834.0,36690.0,6868.0,29822.0,43435.0,52168.0,18748.0,0.10774526875973403,25748.0,0.3115720180544295,3621.0,1.057535046728972,,,15640.0,0.7429928741092636,,,,,9631.0,0.2849071115844279,-2112.0,-0.038909358879882096
1211000,Powiat nowotarski,162142.0,80978.0,4425.0,,20085.0,,,25692.0,58327.0,178782.0,103961.0,7755.0,4283.0,28640.0,9244.0,19396.0,35798.0,59295.0,16640.0,0.10262609317758507,22983.0,0.2838178270641409,3330.0,0.752542372881356,,,8555.0,0.4259397560368434,,,,,10106.0,0.3933520161918107,968.0,0.016596087575222452
1212000,Powiat olkuski,122504.0,63999.0,4394.0,,23159.0,,,20300.0,35094.0,115008.0,71355.0,8618.0,2998.0,32025.0,6617.0,25408.0,20333.0,29447.0,-7496.0,-0.061189838699144516,7356.0,0.11493929592649885,4224.0,0.9613108784706418,,,8866.0,0.3828317284856859,,,,,33.0,0.001625615763546798,-5647.0,-0.16091069698523963
1213000,Powiat oświęcimski,150071.0,81822.0,5625.0,,26322.0,,,34159.0,41361.0,153338.0,94412.0,10402.0,3270.0,36157.0,7653.0,28504.0,38748.0,36758.0,3267.0,0.021769695677379373,12590.0,0.15387059714991078,4777.0,0.8492444444444445,,,9835.0,0.37364182053035483,,,,,4589.0,0.1343423402324424,-4603.0,-0.11128841178888325
1214000,Powiat proszowicki,45034.0,22351.0,753.0,,4547.0,,,7994.0,17879.0,43601.0,25681.0,1421.0,824.0,7058.0,1898.0,5160.0,10660.0,14704.0,-1433.0,-0.031820402362659324,3330.0,0.1489866225224822,668.0,0.8871181938911022,,,2511.0,0.552232241038047,,,,,2666.0,0.3335001250938204,-3175.0,-0.17758263885004755
1215000,Powiat suski,75852.0,37231.0,1736.0,,9562.0,,,12926.0,26987.0,81128.0,46702.0,3557.0,1963.0,14666.0,3720.0,10946.0,18033.0,24896.0,5276.0,0.06955650477245162,9471.0,0.25438478687115573,1821.0,1.048963133640553,,,5104.0,0.533779544028446,,,,,5107.0,0.3950951570478106,-2091.0,-0.07748175047244969
1216000,Powiat tarnowski,166894.0,81062.0,2422.0,,17905.0,,,35837.0,56096.0,181881.0,103530.0,6406.0,3703.0,30976.0,6687.0,24289.0,47823.0,51399.0,14987.0,0.0897995134636356,22468.0,0.2771705608053095,3984.0,1.6449215524360032,,,13071.0,0.7300195476123987,,,,,11986.0,0.3344587995646957,-4697.0,-0.08373146035367941
1217000,Powiat tatrzański,62725.0,32478.0,3204.0,,11120.0,,,9256.0,20986.0,65317.0,38325.0,4318.0,1688.0,13361.0,4346.0,9015.0,11785.0,19591.0,2592.0,0.04132323634914308,5847.0,0.18002955847034915,1114.0,0.34769038701622973,,,2241.0,0.20152877697841726,,,,,2529.0,0.27322817631806395,-1395.0,-0.06647288668636234
1218000,Powiat wadowicki,145714.0,74429.0,3765.0,,19546.0,,,33588.0,44989.0,152711.0,91374.0,7520.0,3307.0,28845.0,6763.0,22082.0,42136.0,39648.0,6997.0,0.04801872160533648,16945.0,0.22766663531687917,3755.0,0.99734395750332,,,9299.0,0.47574951396705206,,,,,8548.0,0.2544956532094796,-5341.0,-0.11871790882215652
1219000,Powiat wielicki,93420.0,47722.0,2678.0,,13845.0,,,21052.0,27586.0,101963.0,61320.0,5902.0,2615.0,21834.0,6080.0,15754.0,26226.0,25012.0,8543.0,0.0914472275743952,13598.0,0.2849419554922258,3224.0,1.203883495145631,,,7989.0,0.5770314192849404,,,,,5174.0,0.24577237317119513,-2574.0,-0.09330819981149858
1261000,Powiat m. Kraków,746627.0,425511.0,94185.0,,216532.0,,,122591.0,146757.0,758544.0,497500.0,134944.0,27987.0,242134.0,103517.0,138617.0,109970.0,117045.0,11917.0,0.015961115791419275,71989.0,0.16918246531817038,40759.0,0.432754684928598,,,25602.0,0.11823656549609296,,,,,-12621.0,-0.10295209273111403,-29712.0,-0.20245712299924365
1262000,Powiat m. Nowy Sącz,75206.0,38296.0,5484.0,,20018.0,,,12764.0,13771.0,84477.0,52469.0,9343.0,3836.0,27401.0,7659.0,19742.0,12786.0,14041.0,9271.0,0.1232747387176555,14173.0,0.3700908711092542,3859.0,0.7036834427425237,,,7383.0,0.36881806374263165,,,,,22.0,0.0017235976183014728,270.0,0.01960641928690727
1263000,Powiat m. Tarnów,118881.0,63211.0,9388.0,,30365.0,,,21628.0,24716.0,119913.0,75623.0,14393.0,4333.0,35638.0,12108.0,23530.0,21733.0,22371.0,1032.0,0.008680949857420446,12412.0,0.19635822878929302,5005.0,0.5331273966766085,,,5273.0,0.1736538778198584,,,,,105.0,0.0048548178287405215,-2345.0,-0.09487781194368021
1400000,MAZOWIECKIE,4997845.0,2653426.0,366013.0,,1103832.0,,,712319.0,1340768.0,5124018.0,3156680.0,603827.0,167812.0,1343089.0,445491.0,897598.0,788822.0,1180951.0,126173.0,0.02524548080222576,503254.0,0.18966196909203423,237814.0,0.6497419490564543,,,239257.0,0.21675128099203503,,,,,76503.0,0.10739991492575658,-159817.0,-0.11919810138666793
1401000,Powiat białobrzeski,33597.0,15729.0,555.0,,3129.0,,,4856.0,12131.0,33687.0,19160.0,1235.0,451.0,5257.0,1246.0,4011.0,7085.0,11460.0,90.0,0.002678810608090008,3431.0,0.21813211265814736,680.0,1.2252252252252251,,,2128.0,0.680089485458613,,,,,2229.0,0.4590197693574959,-671.0,-0.05531283488582969
1402000,Powiat ciechanowski,90036.0,46124.0,3241.0,,16455.0,,,12919.0,26746.0,91768.0,55188.0,6742.0,2498.0,20270.0,5916.0,14354.0,17603.0,25862.0,1732.0,0.019236749744546627,9064.0,0.1965137455554592,3501.0,1.0802221536562788,,,3815.0,0.23184442418717716,,,,,4684.0,0.36256676213329203,-884.0,-0.03305167127794811
1403000,Powiat garwoliński,104371.0,49052.0,1720.0,,12898.0,,,16243.0,33925.0,106410.0,60293.0,4711.0,2685.0,19817.0,4670.0,15147.0,22100.0,31526.0,2039.0,0.019536078029337652,11241.0,0.22916496778928483,2991.0,1.738953488372093,,,6919.0,0.5364397581020314,,,,,5857.0,0.3605860986271009,-2399.0,-0.07071481208548268
1404000,Powiat gostyniński,48807.0,25058.0,1060.0,,6834.0,,,7050.0,17013.0,47846.0,28790.0,2501.0,1297.0,9579.0,2601.0,6978.0,8873.0,15541.0,-961.0,-0.01968979859446391,3732.0,0.14893447202490223,1441.0,1.359433962264151,,,2745.0,0.40166812993854256,,,,,1823.0,0.25858156028368795,-1472.0,-0.08652207135719743
1405000,Powiat grodziski,69897.0,37130.0,3294.0,,15291.0,,,11260.0,20720.0,74282.0,45614.0,7415.0,2758.0,20241.0,6226.0,14015.0,12415.0,17796.0,4385.0,0.06273516746069216,8484.0,0.22849447885806626,4121.0,1.2510625379477838,,,4950.0,0.3237198351971748,,,,,1155.0,0.10257548845470693,-2924.0,-0.1411196911196911
1406000,Powiat grójecki,107692.0,55323.0,2579.0,,14764.0,,,17248.0,37562.0,106824.0,64539.0,5554.0,2489.0,23251.0,6066.0,17185.0,21457.0,32377.0,-868.0,-0.008060023028637224,9216.0,0.1665853261753701,2975.0,1.1535478867778208,,,8487.0,0.5748442156597128,,,,,4209.0,0.244028293135436,-5185.0,-0.13803844310739577
1407000,Powiat kozienicki,65839.0,31837.0,1549.0,,8766.0,,,10915.0,20617.0,62520.0,36586.0,3223.0,1226.0,12349.0,2686.0,9663.0,12927.0,19064.0,-3319.0,-0.05041085071158432,4749.0,0.14916606464176901,1674.0,1.080697224015494,,,3583.0,0.4087383070955966,,,,,2012.0,0.18433348602840127,-1553.0,-0.0753261871271281
1408000,Powiat legionowski,83009.0,45712.0,4142.0,,18517.0,,,14406.0,21092.0,91472.0,59808.0,9946.0,3239.0,26723.0,7994.0,18729.0,15047.0,19285.0,8463.0,0.10195280029876279,14096.0,0.30836541827091357,5804.0,1.4012554321583777,,,8206.0,0.4431603391478101,,,,,641.0,0.044495349160072195,-1807.0,-0.08567229281244074
1409000,Powiat lipski,42549.0,19731.0,883.0,,4782.0,,,6140.0,14085.0,38743.0,21537.0,1889.0,997.0,6767.0,1706.0,5061.0,7515.0,12576.0,-3806.0,-0.08944981080636442,1806.0,0.09153109320358827,1006.0,1.1392978482446205,,,1985.0,0.4150982852363028,,,,,1375.0,0.22394136807817588,-1509.0,-0.10713525026624068
1410000,Powiat łosicki,35826.0,17309.0,640.0,,4011.0,,,4804.0,13346.0,33553.0,18317.0,1353.0,1003.0,5721.0,1425.0,4296.0,5912.0,11784.0,-2273.0,-0.06344554234354938,1008.0,0.05823559997689064,713.0,1.1140625,,,1710.0,0.4263275991024682,,,,,1108.0,0.23064113238967526,-1562.0,-0.11703881312752885
1411000,Powiat makowski,50202.0,24053.0,883.0,,6609.0,,,6697.0,17222.0,47374.0,26708.0,2190.0,1184.0,8738.0,2061.0,6677.0,8803.0,15442.0,-2828.0,-0.056332417035177884,2655.0,0.11038124142518604,1307.0,1.480181200453001,,,2129.0,0.3221364805568165,,,,,2106.0,0.3144691652978946,-1780.0,-0.10335617233770758
1412000,Powiat miński,143604.0,74611.0,4764.0,,24900.0,,,24526.0,43397.0,138248.0,83123.0,9017.0,4293.0,32048.0,8795.0,23253.0,27598.0,36344.0,-5356.0,-0.03729701122531406,8512.0,0.11408505448258299,4253.0,0.8927371956339211,,,7148.0,0.2870682730923695,,,,,3072.0,0.1252548316072739,-7053.0,-0.16252275502914948
1413000,Powiat mławski,74358.0,36860.0,1512.0,,10855.0,,,12104.0,22657.0,73762.0,42489.0,3210.0,1421.0,14737.0,3257.0,11480.0,15765.0,21045.0,-596.0,-0.008015277441566476,5629.0,0.15271296798697775,1698.0,1.123015873015873,,,3882.0,0.3576232151082451,,,,,3661.0,0.3024619960343688,-1612.0,-0.07114798958379309
1414000,Powiat nowodworski,72832.0,38415.0,2360.0,,12573.0,,,12691.0,20960.0,75222.0,46370.0,4853.0,1936.0,17358.0,4769.0,12589.0,15576.0,20065.0,2390.0,0.0328152460456942,7955.0,0.20708056748665885,2493.0,1.0563559322033897,,,4785.0,0.3805774278215223,,,,,2885.0,0.22732645181624772,-895.0,-0.04270038167938931
1415000,Powiat ostrołęcki,81808.0,39633.0,669.0,,6482.0,,,11926.0,28451.0,83444.0,45716.0,2650.0,768.0,11889.0,1635.0,10254.0,15829.0,29290.0,1636.0,0.019998044201056133,6083.0,0.15348320843741325,1981.0,2.961136023916293,,,5407.0,0.8341561246528849,,,,,3903.0,0.32726815361395273,839.0,0.029489297388492496
1416000,Powiat ostrowski,77254.0,37639.0,1550.0,,9805.0,,,11227.0,25518.0,76347.0,43459.0,3672.0,1531.0,14059.0,2543.0,11516.0,15148.0,23862.0,-907.0,-0.011740492401687938,5820.0,0.15462684981003746,2122.0,1.3690322580645162,,,4254.0,0.43386027536970934,,,,,3921.0,0.34924735013806,-1656.0,-0.06489536797554667
1417000,Powiat otwocki,108847.0,58024.0,4522.0,,22659.0,,,19289.0,29980.0,113704.0,69314.0,9839.0,3792.0,30120.0,8885.0,21235.0,20974.0,26668.0,4857.0,0.04462226795410071,11290.0,0.19457465876189164,5317.0,1.1758071649712516,,,7461.0,0.32927313650205214,,,,,1685.0,0.08735548758359687,-3312.0,-0.11047364909939959
1418000,Powiat piaseczyński,97019.0,51479.0,4191.0,,19922.0,,,16216.0,29128.0,122127.0,77532.0,16806.0,4917.0,32315.0,9664.0,22651.0,17788.0,26025.0,25108.0,0.25879466908543686,26053.0,0.506089861885429,12615.0,3.0100214745884037,,,12393.0,0.622076096777432,,,,,1572.0,0.09694129255056734,-3103.0,-0.10652979950563032
1419000,Powiat płocki,107015.0,53036.0,1133.0,,9744.0,,,17948.0,37897.0,105045.0,61066.0,3427.0,1918.0,15967.0,4393.0,11574.0,23257.0,34931.0,-1970.0,-0.0184086343036023,8030.0,0.15140659174900067,2294.0,2.0247131509267433,,,6223.0,0.6386494252873564,,,,,5309.0,0.2957989748161355,-2966.0,-0.0782647702984405
1420000,Powiat płoński,90441.0,45627.0,1602.0,,11207.0,,,13264.0,32332.0,88400.0,52420.0,3854.0,1976.0,15629.0,5431.0,10198.0,17855.0,29916.0,-2041.0,-0.022567198505102776,6793.0,0.1488811449361124,2252.0,1.4057428214731587,,,4422.0,0.3945748193093602,,,,,4591.0,0.3461248492159228,-2416.0,-0.07472473091673884
1421000,Powiat pruszkowski,129427.0,71971.0,8434.0,,33735.0,,,20274.0,33211.0,141497.0,90569.0,18781.0,5807.0,44955.0,14508.0,30447.0,19966.0,27607.0,12070.0,0.093257202902022,18598.0,0.2584096372149894,10347.0,1.2268200142281243,,,11220.0,0.33259226322810137,,,,,-308.0,-0.015191871362335997,-5604.0,-0.1687392731323959
1422000,Powiat przasnyski,55787.0,27511.0,1160.0,,7465.0,,,7566.0,17441.0,53543.0,30481.0,2439.0,1408.0,10061.0,2651.0,7410.0,9286.0,16697.0,-2244.0,-0.04022442504526144,2970.0,0.10795681727309077,1279.0,1.1025862068965517,,,2596.0,0.3477561955793704,,,,,1720.0,0.22733280465239228,-744.0,-0.04265810446648701
1423000,Powiat przysuski,47613.0,22768.0,783.0,,4849.0,,,6799.0,15221.0,44875.0,24607.0,1797.0,790.0,7230.0,1601.0,5629.0,8612.0,14430.0,-2738.0,-0.05750530317350303,1839.0,0.08077125790583274,1014.0,1.2950191570881227,,,2381.0,0.49102907816044544,,,,,1813.0,0.2666568613031328,-791.0,-0.051967676236778136
1424000,Powiat pułtuski,50795.0,24733.0,1140.0,,6945.0,,,7467.0,17410.0,51155.0,29953.0,3062.0,1117.0,10128.0,3283.0,6845.0,10087.0,15378.0,360.0,0.007087311743281819,5220.0,0.21105405733230906,1922.0,1.6859649122807017,,,3183.0,0.4583153347732181,,,,,2620.0,0.3508771929824561,-2032.0,-0.1167145318782309
1425000,Powiat radomski,134669.0,64753.0,2312.0,,14793.0,,,22316.0,44891.0,142350.0,82720.0,6310.0,1920.0,26467.0,5066.0,21401.0,28927.0,45350.0,7681.0,0.05703614046291277,17967.0,0.2774697697403981,3998.0,1.7292387543252594,,,11674.0,0.7891570337321706,,,,,6611.0,0.2962448467467288,459.0,0.010224766657013655
1426000,Powiat siedlecki,81588.0,38813.0,758.0,,6883.0,,,13479.0,29303.0,80876.0,44524.0,2191.0,1201.0,12500.0,3121.0,9379.0,17748.0,26749.0,-712.0,-0.008726773545129185,5711.0,0.1471414216886095,1433.0,1.8905013192612137,,,5617.0,0.8160685747493825,,,,,4269.0,0.3167148898286223,-2554.0,-0.08715831143568918
1427000,Powiat sierpecki,55669.0,27831.0,976.0,,6734.0,,,8923.0,19040.0,54482.0,31264.0,2336.0,1124.0,10075.0,2250.0,7825.0,10441.0,17915.0,-1187.0,-0.021322459537624173,3433.0,0.12335165822284502,1360.0,1.3934426229508197,,,3341.0,0.49613899613899615,,,,,1518.0,0.1701221562254847,-1125.0,-0.05908613445378151
1428000,Powiat sochaczewski,83378.0,43369.0,2236.0,,13826.0,,,14395.0,26454.0,83370.0,50652.0,4930.0,2376.0,18939.0,4795.0,14144.0,17061.0,23346.0,-8.0,-9.594857156564082e-05,7283.0,0.16793101062971247,2694.0,1.204830053667263,,,5113.0,0.3698105019528425,,,,,2666.0,0.1852031955540118,-3108.0,-0.11748695849398956
1429000,Powiat sokołowski,61784.0,29729.0,1215.0,,7362.0,,,8903.0,21450.0,58453.0,32594.0,2600.0,1181.0,10629.0,2228.0,8401.0,11548.0,18979.0,-3331.0,-0.05391363459795416,2865.0,0.09637054727706953,1385.0,1.139917695473251,,,3267.0,0.44376528117359415,,,,,2645.0,0.2970908682466584,-2471.0,-0.1151981351981352
1430000,Powiat szydłowiecki,44875.0,21529.0,755.0,,5453.0,,,7434.0,13271.0,41119.0,23801.0,1831.0,854.0,7827.0,2013.0,5814.0,8594.0,12107.0,-3756.0,-0.0836991643454039,2272.0,0.10553207301778995,1076.0,1.4251655629139073,,,2374.0,0.4353566843939116,,,,,1160.0,0.1560398170567662,-1164.0,-0.0877100444578404
1432000,Powiat warszawski zachodni,80705.0,43578.0,3183.0,,14939.0,,,14221.0,23828.0,95499.0,59939.0,10309.0,2897.0,25274.0,7061.0,18213.0,15880.0,21834.0,14794.0,0.18330958428845798,16361.0,0.37544173665611086,7126.0,2.2387684574300972,,,10335.0,0.6918133743891827,,,,,1659.0,0.11665846283665003,-1994.0,-0.0836830619439315
1433000,Powiat węgrowski,71719.0,34131.0,1081.0,,7215.0,,,10895.0,26082.0,68988.0,39167.0,2535.0,1695.0,10598.0,3691.0,6907.0,15349.0,22996.0,-2731.0,-0.03807917009439619,5036.0,0.14754914886759837,1454.0,1.3450508788159112,,,3383.0,0.4688842688842689,,,,,4454.0,0.4088113813675998,-3086.0,-0.11831914730465455
1434000,Powiat wołomiński,172388.0,92444.0,4848.0,,29970.0,,,31225.0,53183.0,194113.0,120240.0,14561.0,5419.0,47598.0,13504.0,34094.0,36879.0,49435.0,21725.0,0.126023853168434,27796.0,0.30067933018908743,9713.0,2.003506600660066,,,17628.0,0.5881881881881882,,,,,5654.0,0.1810728582866293,-3748.0,-0.07047364759415603
1435000,Powiat wyszkowski,67231.0,33475.0,1387.0,,8312.0,,,11239.0,20029.0,71276.0,41985.0,3792.0,1513.0,12249.0,2525.0,9724.0,15878.0,20465.0,4045.0,0.06016569737174815,8510.0,0.25421956684092606,2405.0,1.7339581831290556,,,3937.0,0.4736525505293552,,,,,4639.0,0.41275914227244415,436.0,0.021768435768136203
1436000,Powiat zwoleński,38498.0,18297.0,624.0,,3825.0,,,5486.0,13870.0,37685.0,21209.0,1582.0,570.0,6246.0,1625.0,4621.0,7392.0,13200.0,-813.0,-0.021117980154813237,2912.0,0.15915177351478385,958.0,1.5352564102564104,,,2421.0,0.6329411764705882,,,,,1906.0,0.34742982136347067,-670.0,-0.04830569574621485
1437000,Powiat żuromiński,41474.0,20160.0,612.0,,4401.0,,,5159.0,14429.0,40987.0,23041.0,1506.0,879.0,6125.0,1696.0,4429.0,7427.0,14272.0,-487.0,-0.01174229637845397,2881.0,0.14290674603174602,894.0,1.4607843137254901,,,1724.0,0.3917291524653488,,,,,2268.0,0.4396200814111262,-157.0,-0.010880864924804213
1438000,Powiat żyrardowski,75421.0,39659.0,2213.0,,13521.0,,,12088.0,25265.0,74817.0,46340.0,5029.0,2196.0,18548.0,5999.0,12549.0,13940.0,21199.0,-604.0,-0.008008379629015792,6681.0,0.16846113114299402,2816.0,1.272480795300497,,,5027.0,0.37179202721692184,,,,,1852.0,0.1532097948378557,-4066.0,-0.16093409855531368
1461000,Powiat m. Ostrołęka,47944.0,25187.0,2802.0,,11304.0,,,6950.0,10930.0,54238.0,35097.0,6261.0,1802.0,15521.0,3347.0,12174.0,8911.0,11988.0,6294.0,0.13127815785082597,9910.0,0.3934569420732918,3459.0,1.234475374732334,,,4217.0,0.3730537862703468,,,,,1961.0,0.28215827338129496,1058.0,0.09679780420860018
1462000,Powiat m. Płock,122660.0,67859.0,7060.0,,30220.0,,,21296.0,28618.0,128361.0,85206.0,15036.0,4721.0,38882.0,11040.0,27842.0,20903.0,25908.0,5701.0,0.046478069460296756,17347.0,0.25563300372831904,7976.0,1.1297450424929179,,,8662.0,0.28663136995367305,,,,,-393.0,-0.018454169797145002,-2710.0,-0.09469564609686211
1463000,Powiat m. Radom,223827.0,118919.0,15086.0,,52391.0,,,34332.0,57194.0,229699.0,144823.0,27985.0,6120.0,67877.0,20064.0,47813.0,35131.0,51462.0,5872.0,0.02623454721727048,25904.0,0.21782894238935746,12899.0,0.855031154712979,,,15486.0,0.29558511958160755,,,,,799.0,0.023272748456250728,-5732.0,-0.10022030282896807
1464000,Powiat m. Siedlce,68922.0,36388.0,4899.0,,17401.0,,,10354.0,14890.0,76656.0,49927.0,9919.0,3007.0,22838.0,7950.0,14888.0,11907.0,15608.0,7734.0,0.11221380691216157,13539.0,0.3720732109486644,5020.0,1.0246989181465604,,,5437.0,0.31245330728119075,,,,,1553.0,0.14999034189685145,718.0,0.04822028206850235
1600000,OPOLSKIE,1080701.0,587471.0,40480.0,,177644.0,,,218878.0,332931.0,1065043.0,663921.0,72990.0,25758.0,226944.0,61783.0,165161.0,237574.0,270283.0,-15658.0,-0.014488743880129657,76450.0,0.13013408321432038,32510.0,0.8031126482213439,,,49300.0,0.27752133480444036,,,,,18696.0,0.08541744716234614,-62648.0,-0.1881711225449117
1601000,Powiat brzeski,91497.0,48348.0,3166.0,,16214.0,,,16326.0,26293.0,92857.0,56911.0,6284.0,2286.0,22457.0,4619.0,17838.0,19042.0,23901.0,1360.0,0.014863875318316448,8563.0,0.1771117729792339,3118.0,0.9848389134554643,,,6243.0,0.3850376218083138,,,,,2716.0,0.16636040671321817,-2392.0,-0.09097478416308523
1602000,Powiat głubczycki,55168.0,28755.0,1253.0,,7968.0,,,9864.0,19279.0,51795.0,31171.0,2537.0,1348.0,10402.0,2924.0,7478.0,10845.0,16260.0,-3373.0,-0.061140516241299306,2416.0,0.08402017040514694,1284.0,1.0247406225059856,,,2434.0,0.3054718875502008,,,,,981.0,0.09945255474452555,-3019.0,-0.15659525909020178
1603000,Powiat kędzierzyńsko-kozielski,114602.0,65489.0,4085.0,,18739.0,,,26373.0,35653.0,104728.0,65546.0,6627.0,2138.0,21885.0,5368.0,16517.0,23822.0,25292.0,-9874.0,-0.08615905481579728,57.0,0.000870375177510727,2542.0,0.6222766217870257,,,3146.0,0.16788515929345216,,,,,-2551.0,-0.09672771394987298,-10361.0,-0.29060668106470705
1604000,Powiat kluczborski,71777.0,37412.0,2012.0,,11385.0,,,13764.0,22712.0,71464.0,43594.0,3873.0,2003.0,15047.0,2795.0,12252.0,15065.0,19110.0,-313.0,-0.004360728367025649,6182.0,0.1652410991125842,1861.0,0.9249502982107356,,,3662.0,0.321651295564339,,,,,1301.0,0.09452194129613485,-3602.0,-0.1585945755547728
1605000,Powiat krapkowicki,71108.0,39931.0,1460.0,,8952.0,,,16533.0,24659.0,70081.0,44429.0,3132.0,1216.0,11452.0,2847.0,8605.0,17691.0,18779.0,-1027.0,-0.014442819373347585,4498.0,0.11264431143722922,1672.0,1.1452054794520548,,,2500.0,0.27926720285969614,,,,,1158.0,0.07004173471239339,-5880.0,-0.23845249199075388
